id,name,group,calories_kcal,protein_g,fat_g,carbs_g,fiber_g,solubleFiber_g,insolubleFiber_g,starch_g,sugar_g,saturatedFat_g,monounsaturatedFat_g,polyunsaturatedFat_g,transFat_g,cholesterol_mg,omega3_g,ala_mg,epa_mg,dha_mg,omega6_g,la_g,aa_g,histidine_g,isoleucine_g,leucine_g,lysine_g,methionine_g,cystine_g,phenylalanine_g,tyrosine_g,threonine_g,tryptophan_g,valine_g,arginine_g,alanine_g,asparticAcid_g,glutamicAcid_g,glycine_g,proline_g,serine_g,thiamin_mg,riboflavin_mg,niacin_mg,pantothenicAcid_mg,vitaminB6_mg,vitaminB12_ug,folate_ug,biotin_ug,choline_mg,vitaminA_ug,vitaminC_mg,vitaminD_ug,vitaminE_mg,vitaminK_ug,calcium_mg,copper_mg,iron_mg,magnesium_mg,manganese_mg,phosphorus_mg,potassium_mg,selenium_ug,sodium_mg,zinc_mg
170516,"Peppers, sweet, green, frozen, chopped, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,16.0,0.95,0.18,3.31,0.9,0,0,0,0,0.027,0.012,0.099,0.0,0.0,0,0,0,0,0.09,0.09,0,0.019,0.031,0.049,0.042,0.011,0.018,0.029,0.02,0.035,0.012,0.04,0.045,0.039,0.135,0.125,0.035,0.041,0.038,0.051,0.031,1.082,0.023,0.108,0.0,10.0,0,0,0,41.2,0.0,0,0,8.0,0.044,0.52,7.0,0.097,13.0,72.0,0.2,240.0,0.05
170022,"Peppers, sweet, green, frozen, chopped, unprepared",Vegetables and Vegetable Products,20.0,1.08,0.21,4.45,1.6,0,0,0,0,0.031,0.014,0.113,0.0,0.0,0,0,0,0,0.102,0.102,0,0.022,0.035,0.056,0.048,0.013,0.021,0.033,0.022,0.04,0.014,0.045,0.052,0.044,0.154,0.142,0.04,0.047,0.043,0.069,0.038,1.37,0.03,0.137,0.0,14.0,0,0,18.0,58.7,0.0,0,0,9.0,0.053,0.62,8.0,0.117,17.0,91.0,0.2,5.0,0.06
170427,"Peppers, sweet, green, raw",Vegetables and Vegetable Products,20.0,0.86,0.17,4.64,1.7,0,0,0.0,2.4,0.058,0.008,0.062,0.0,0.0,0.0,0,0.0,0.0,0.054,0.054,0.0,0.01,0.024,0.036,0.039,0.007,0.012,0.092,0.012,0.036,0.012,0.036,0.027,0.036,0.208,0.194,0.03,0.024,0.054,0.057,0.028,0.48,0.099,0.224,0.0,10.0,0,5.5,18.0,80.4,0.0,0.37,7.4,10.0,0.066,0.34,10.0,0.122,20.0,175.0,0.0,3.0,0.13
170024,"Peppers, sweet, green, sauteed",Vegetables and Vegetable Products,116.0,0.78,11.85,4.22,1.8,0,0,0.0,2.17,1.59,2.337,5.9,0.0,0.0,0.0,0,0.0,0.0,5.13,5.13,0.0,0.009,0.022,0.033,0.036,0.007,0.011,0.084,0.011,0.033,0.011,0.033,0.024,0.033,0.189,0.176,0.027,0.022,0.049,0.042,0.048,0.582,0.111,0.196,0.0,2.0,0,4.8,14.0,177.0,0.0,1.4,21.3,8.0,0.017,0.3,8.0,0.062,15.0,134.0,0.6,17.0,0.06
168546,"Peppers, sweet, red, canned, solids and liquids",Vegetables and Vegetable Products,18.0,0.8,0.3,3.9,1.2,0,0,0,0,0.045,0.02,0.161,0.0,0.0,0,0,0,0,0.146,0.146,0,0.016,0.026,0.042,0.036,0.01,0.015,0.025,0.017,0.029,0.01,0.034,0.038,0.033,0.114,0.106,0.03,0.035,0.032,0.025,0.03,0.55,0.038,0.178,0.0,16.0,0,0,26.0,46.5,0.0,0,0,41.0,0.13,0.8,11.0,0.16,20.0,146.0,0.3,1369.0,0.18
170515,"Peppers, sweet, red, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,26.0,0.92,0.2,6.11,1.2,0,0,0,4.39,0.029,0.013,0.106,0.0,0.0,0,0,0,0,0.096,0.096,0,0.019,0.03,0.048,0.041,0.011,0.018,0.029,0.019,0.034,0.012,0.039,0.044,0.038,0.132,0.122,0.034,0.04,0.037,0.059,0.03,0.477,0.079,0.233,0.0,16.0,0,5.8,147.0,171.0,0.0,1.65,5.1,9.0,0.065,0.46,10.0,0.115,18.0,166.0,0.3,238.0,0.12
170110,"Peppers, sweet, red, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,28.0,0.92,0.2,6.7,1.2,0,0,0,4.39,0.029,0.013,0.106,0.0,0.0,0.0,0,0.0,0.0,0.096,0.096,0.0,0.019,0.03,0.048,0.041,0.011,0.018,0.029,0.019,0.034,0.012,0.039,0.044,0.038,0.132,0.122,0.034,0.04,0.037,0.059,0.03,0.477,0.079,0.233,0.0,16.0,0,5.8,147.0,171.0,0.0,1.65,5.1,9.0,0.065,0.46,10.0,0.115,18.0,166.0,0.3,2.0,0.12
169373,"Peppers, sweet, red, freeze-dried",Vegetables and Vegetable Products,314.0,17.9,3.0,68.7,21.3,0,0,0,40.77,0.447,0.202,1.607,0.0,0.0,0.0,0,0.0,0.0,1.462,1.462,0.0,0.364,0.579,0.937,0.796,0.215,0.344,0.553,0.372,0.659,0.229,0.756,0.859,0.733,2.558,2.363,0.662,0.779,0.719,1.2,1.2,7.4,0.488,2.223,0.0,229.0,0,0,3863.0,1900.0,0.0,4.0,114.2,134.0,1.389,10.4,188.0,1.897,327.0,3170.0,3.7,193.0,2.41
168549,"Peppers, sweet, red, frozen, chopped, boiled, drained, with salt",Vegetables and Vegetable Products,16.0,0.95,0.18,3.31,0.8,0,0,0,2.86,0.027,0.012,0.099,0.0,0.0,0.0,0,0.0,0.0,0.09,0.09,0.0,0.016,0.02,0.034,0.034,0.005,0.018,0.048,0.009,0.039,0.011,0.029,0.034,0.025,0.272,0.202,0.027,0.023,0.048,0.051,0.031,1.082,0.023,0.108,0.0,10.0,0,3.8,96.0,41.2,0.0,1.08,3.4,8.0,0.044,0.52,7.0,0.097,13.0,72.0,0.2,240.0,0.05
168548,"Peppers, sweet, red, frozen, chopped, boiled, drained, without salt",Vegetables and Vegetable Products,16.0,0.95,0.18,3.31,0.8,0,0,0,2.86,0.027,0.012,0.099,0.0,0.0,0.0,0,0.0,0.0,0.09,0.09,0.0,0.016,0.02,0.034,0.034,0.005,0.018,0.048,0.009,0.039,0.011,0.029,0.034,0.025,0.272,0.202,0.027,0.023,0.048,0.051,0.031,1.082,0.023,0.108,0.0,10.0,0,3.8,96.0,41.2,0.0,1.08,3.4,8.0,0.044,0.52,7.0,0.097,13.0,72.0,0.2,4.0,0.05
168547,"Peppers, sweet, red, frozen, chopped, unprepared",Vegetables and Vegetable Products,20.0,1.08,0.21,4.45,1.6,0,0,0,3.26,0.031,0.014,0.113,0.0,0.0,0.0,0,0.0,0.0,0.102,0.102,0.0,0.022,0.035,0.056,0.048,0.013,0.021,0.033,0.022,0.04,0.014,0.045,0.052,0.044,0.154,0.142,0.04,0.047,0.043,0.069,0.038,1.37,0.03,0.137,0.0,14.0,0,4.3,121.0,58.7,0.0,1.23,3.8,9.0,0.053,0.62,8.0,0.117,17.0,91.0,0.2,5.0,0.06
170108,"Peppers, sweet, red, raw",Vegetables and Vegetable Products,26.0,0.99,0.3,6.03,2.1,0,0,0.0,4.2,0.059,0.007,0.156,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.017,0.021,0.036,0.036,0.006,0.019,0.05,0.009,0.04,0.012,0.031,0.036,0.026,0.284,0.211,0.028,0.024,0.05,0.054,0.085,0.979,0.317,0.291,0.0,46.0,0,5.6,157.0,127.7,0.0,1.58,4.9,7.0,0.017,0.43,12.0,0.112,26.0,211.0,0.1,4.0,0.25
168550,"Peppers, sweet, red, sauteed",Vegetables and Vegetable Products,133.0,1.04,12.75,6.57,1.8,0,0,0.0,4.28,1.557,2.287,5.719,0.0,0.0,0.0,0,0.0,0.0,4.944,4.944,0.0,0.017,0.022,0.037,0.037,0.006,0.02,0.053,0.01,0.042,0.012,0.032,0.037,0.027,0.298,0.221,0.03,0.025,0.052,0.056,0.109,0.954,0.244,0.364,0.0,2.0,0,6.1,138.0,162.8,0.0,3.09,16.4,7.0,0.017,0.47,12.0,0.115,23.0,193.0,0,21.0,0.15
169383,"Peppers, sweet, yellow, raw",Vegetables and Vegetable Products,27.0,1.0,0.21,6.32,0.9,0,0,0,0,0.031,0,0,0.0,0.0,0,0,0,0,0,0,0,0.02,0.032,0.052,0.044,0.012,0.019,0.031,0.021,0.037,0.013,0.042,0.048,0.041,0.143,0.132,0.037,0.044,0.04,0.028,0.025,0.89,0.168,0.168,0.0,26.0,0,0,10.0,183.5,0.0,0,0,11.0,0.107,0.46,12.0,0.117,24.0,212.0,0.3,2.0,0.17
169942,"Persimmons, japanese, dried",Fruits and Fruit Juices,274.0,1.38,0.59,73.43,14.5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.027,0.06,0.101,0.078,0.012,0.03,0.063,0.039,0.071,0.024,0.072,0.059,0.068,0.136,0.179,0.06,0.053,0.053,0,0.029,0.18,0,0,0.0,0,0,0,38.0,0.0,0.0,0,0,25.0,0.442,0.74,31.0,1.39,81.0,802.0,0,2.0,0.42
169941,"Persimmons, japanese, raw",Fruits and Fruit Juices,70.0,0.58,0.19,18.59,3.6,0,0,0,12.53,0.02,0.037,0.043,0.0,0.0,0.0,0,0.0,0.0,0.039,0.039,0.0,0.012,0.025,0.042,0.033,0.005,0.013,0.026,0.016,0.03,0.01,0.03,0.025,0.029,0.057,0.076,0.025,0.022,0.022,0.03,0.02,0.1,0,0.1,0.0,8.0,0,7.6,81.0,7.5,0.0,0.73,2.6,8.0,0.113,0.15,9.0,0.355,17.0,161.0,0.6,1.0,0.11
169943,"Persimmons, native, raw",Fruits and Fruit Juices,127.0,0.8,0.4,33.5,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.016,0.035,0.058,0.045,0.007,0.018,0.036,0.023,0.041,0.014,0.042,0.034,0.039,0.079,0.104,0.035,0.031,0.031,0,0,0,0,0,0.0,0,0,0,0,66.0,0,0,0,27.0,0,2.5,0,0,26.0,310.0,0,1.0,0
174474,"Pheasant, breast, meat only, raw",Poultry Products,133.0,24.37,3.25,0.0,0.0,0,0,0,0,1.1,1.04,0.55,0,58.0,0.0,0,0.0,0.0,0.48,0.48,0.0,0.971,1.369,2.063,2.23,0.71,0.32,0.951,0.799,1.22,0.339,1.349,1.482,1.47,2.363,3.603,1.08,0.889,1.049,0.081,0.119,8.554,0.96,0.74,0.84,4.0,0,0,44.0,6.0,0,0,0,3.0,0.046,0.79,21.0,0.015,200.0,242.0,16.7,33.0,0.63
169903,"Pheasant, cooked, total edible",Poultry Products,239.0,32.4,12.1,0.0,0.0,0,0,0,0.0,3.908,5.627,1.185,0,89.0,0.0,0,0.0,0.0,1.055,1.055,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.18,7.53,0,0.75,0.72,5.0,0,85.8,57.0,2.3,0.2,0.27,4.9,16.0,0.084,1.43,22.0,0,242.0,271.0,20.7,43.0,1.37
172417,"Pheasant, leg, meat only, raw",Poultry Products,134.0,22.2,4.3,0.0,0.0,0,0,0,0,1.46,1.38,0.73,0,80.0,0.0,0,0.0,0.0,0.64,0.64,0.0,0.884,1.247,1.879,2.032,0.646,0.291,0.867,0.728,1.112,0.309,1.229,1.35,1.339,2.153,3.282,0.984,0.81,0.955,0.07,0.21,3.7,0.96,0.74,0.84,10.0,0,0,59.0,6.0,0,0,0,29.0,0.108,1.78,20.0,0.02,280.0,296.0,15.3,45.0,1.53
174472,"Pheasant, raw, meat and skin",Poultry Products,181.0,22.7,9.29,0.0,0.0,0,0,0,0,2.7,4.32,1.18,0,71.0,0.0,0,0.0,0.0,0.81,0.81,0.0,0.864,1.228,1.87,2.015,0.643,0.305,0.876,0.724,1.108,0.304,1.23,1.412,1.41,2.186,3.309,1.231,0.939,0.972,0.072,0.143,6.426,0.928,0.66,0.77,6.0,0,0,53.0,5.3,0,0,0,12.0,0.065,1.15,20.0,0.017,214.0,243.0,15.7,40.0,0.96
174473,"Pheasant, raw, meat only",Poultry Products,133.0,23.57,3.64,0.0,0.0,0,0,0,0,1.24,1.17,0.62,0,66.0,0.0,0,0.0,0.0,0.54,0.54,0.0,0.939,1.324,1.995,2.157,0.686,0.309,0.92,0.773,1.18,0.328,1.305,1.433,1.422,2.285,3.484,1.044,0.86,1.014,0.077,0.153,6.759,0.96,0.74,0.84,6.0,0,0,50.0,6.0,0,0,0,13.0,0.069,1.15,20.0,0.016,230.0,262.0,16.2,37.0,0.97
172791,Phyllo dough,Baked Products,299.0,7.1,6.0,52.6,1.9,0,0,0,0.18,1.47,3.149,0.923,0,0.0,0.0,0,0.0,0.0,0.876,0.876,0.0,0.159,0.246,0.49,0.158,0.126,0.151,0.359,0.215,0.194,0.088,0.286,0.288,0.229,0.3,2.4,0.256,0.826,0.356,0.541,0.341,4.073,0.302,0.03,0.0,88.0,0,6.9,0.0,0.0,0.0,0.08,2.5,11.0,0.101,3.21,15.0,0.476,75.0,74.0,23.3,483.0,0.49
174576,"Pickle and pimiento loaf, pork",Sausages and Luncheon Meats,225.0,11.23,15.95,8.46,1.5,0,0,0,8.46,5.287,7.06,2.804,0,58.0,0.0,0,0.0,0.0,2.686,2.686,0.0,0.309,0.447,0.748,0.797,0.258,0.136,0.392,0.328,0.415,0.111,0.479,0.857,0.616,0.923,1.734,0.696,0.532,0.42,0.392,0.115,2.486,0.443,0.418,0.54,37.0,0,31.7,78.0,7.8,0.8,0.4,5.1,109.0,0.105,1.33,34.0,0.111,153.0,371.0,7.9,1040.0,1.68
169386,"Pickle relish, hamburger",Vegetables and Vegetable Products,129.0,0.63,0.54,34.48,3.2,0,0,0,0,0.052,0.269,0.131,0.0,0.0,0,0,0,0,0.067,0.067,0,0.012,0.021,0.03,0.028,0.007,0.007,0.019,0.012,0.019,0.007,0.022,0.042,0.022,0.038,0.147,0.024,0.023,0.02,0.02,0.042,0.617,0.007,0.015,0.0,1.0,0,0,13.0,2.3,0.0,0,0,4.0,0.083,1.14,7.0,0.015,17.0,76.0,0.0,1096.0,0.11
168560,"Pickle relish, hot dog",Vegetables and Vegetable Products,91.0,1.5,0.46,23.35,1.5,0,0,0,0,0.044,0.227,0.11,0.0,0.0,0,0,0,0,0.056,0.056,0,0.03,0.05,0.075,0.069,0.018,0.019,0.046,0.032,0.047,0.019,0.056,0.097,0.055,0.093,0.331,0.059,0.065,0.049,0.04,0.04,0.5,0.007,0.015,0.0,1.0,0,0,8.0,1.0,0.0,0,0,5.0,0.082,1.25,19.0,0.015,40.0,78.0,0.0,1091.0,0.21
168561,"Pickle relish, sweet",Vegetables and Vegetable Products,130.0,0.37,0.47,35.06,1.1,0,0,0,29.13,0.054,0.209,0.122,0.0,0.0,0.0,0,0.0,0.0,0.059,0.059,0.0,0.006,0.012,0.017,0.016,0.004,0.003,0.011,0.007,0.011,0.004,0.013,0.023,0.013,0.022,0.093,0.014,0.012,0.011,0.0,0.033,0.233,0.007,0.015,0.0,1.0,0,4.9,61.0,1.0,0.0,0.58,83.8,3.0,0.085,0.87,5.0,0.015,14.0,25.0,0.0,811.0,0.14
169397,"Pickles, chowchow, with cauliflower onion mustard, sweet",Vegetables and Vegetable Products,121.0,1.5,0.9,26.64,1.5,0,0,0,23.88,0.149,0.17,0.397,0.0,0.0,0.0,0,0.0,0.0,0.275,0.275,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02,0.0,0.067,0.01,0.0,5.0,0,4.0,5.0,6.0,0.0,0.16,61.6,23.0,0.092,1.4,21.0,0.085,22.0,200.0,2.0,527.0,0.23
168558,"Pickles, cucumber, dill or kosher dill",Vegetables and Vegetable Products,12.0,0.5,0.3,2.41,1.0,0,0,0,1.07,0.079,0.005,0.122,0.0,0.0,0.0,0,0.0,0.0,0.052,0.052,0.0,0.009,0.019,0.026,0.026,0.005,0.004,0.017,0.01,0.017,0.005,0.02,0.04,0.021,0.037,0.177,0.022,0.014,0.018,0.045,0.057,0.109,0.201,0.035,0.0,8.0,0,3.4,6.0,2.3,0.0,0.03,17.3,57.0,0.028,0.26,7.0,0.062,16.0,117.0,0.0,809.0,0.1
168563,"Pickles, cucumber, dill, reduced sodium",Vegetables and Vegetable Products,12.0,0.5,0.3,2.41,1.0,0,0,0,1.07,0.079,0.005,0.122,0.0,0.0,0.0,0,0.0,0.0,0.052,0.052,0.0,0.009,0.019,0.026,0.026,0.005,0.004,0.017,0.01,0.017,0.005,0.02,0.04,0.021,0.037,0.177,0.022,0.014,0.018,0.045,0.057,0.109,0.201,0.035,0.0,8.0,0,3.4,6.0,2.3,0.0,0.03,17.3,57.0,0.028,0.26,7.0,0.062,16.0,117.0,0.0,18.0,0.1
169379,"Pickles, cucumber, sour",Vegetables and Vegetable Products,11.0,0.33,0.2,2.26,1.2,0,0,0,1.06,0.052,0.003,0.081,0.0,0.0,0.0,0,0.0,0.0,0.034,0.034,0.0,0.005,0.01,0.014,0.014,0.003,0.002,0.009,0.006,0.009,0.003,0.011,0.021,0.011,0.02,0.095,0.012,0.008,0.01,0.0,0.01,0.0,0.038,0.009,0.0,1.0,0,3.6,10.0,1.0,0.0,0.09,47.0,0.0,0.085,0.4,4.0,0.011,14.0,23.0,0.0,1208.0,0.02
168562,"Pickles, cucumber, sour, low sodium",Vegetables and Vegetable Products,11.0,0.33,0.2,2.26,1.2,0,0,0,1.06,0.052,0.003,0.081,0.0,0.0,0.0,0,0.0,0.0,0.034,0.034,0.0,0.005,0.01,0.014,0.014,0.003,0.002,0.009,0.006,0.009,0.003,0.011,0.021,0.011,0.02,0.095,0.012,0.008,0.01,0.0,0.01,0.0,0.038,0.009,0.0,1.0,0,3.6,10.0,1.0,0.0,0.09,47.0,0.0,0.085,0.4,4.0,0.011,14.0,23.0,0.0,18.0,0.02
169378,"Pickles, cucumber, sweet (includes bread and butter pickles)",Vegetables and Vegetable Products,91.0,0.58,0.41,21.15,1.0,0,0,0,18.27,0.067,0.004,0.106,0.0,0.0,0.0,0,0.0,0.0,0.046,0.046,0.0,0.007,0.021,0.026,0.031,0.01,0.01,0.021,0.01,0.021,0.01,0.021,0.031,0.026,0.042,0.169,0.026,0.01,0.031,0.025,0.03,0.115,0.051,0.024,0.0,1.0,0,3.1,38.0,0.7,0.0,0.36,47.1,61.0,0.028,0.25,7.0,0.065,18.0,100.0,0.0,457.0,0.12
169380,"Pickles, cucumber, sweet, low sodium (includes bread and butter pickles)",Vegetables and Vegetable Products,122.0,0.37,0.26,33.73,1.1,0,0,0,26.68,0.067,0.004,0.106,0.0,0.0,0.0,0,0.0,0.0,0.046,0.046,0.0,0.005,0.012,0.016,0.015,0.003,0.002,0.01,0.006,0.01,0.003,0.012,0.024,0.013,0.022,0.106,0.013,0.008,0.011,0.009,0.032,0.174,0.12,0.015,0.0,1.0,0,4.5,56.0,1.2,0.0,0.53,76.7,4.0,0.105,0.59,4.0,0.015,12.0,32.0,0.0,18.0,0.08
172933,"Picnic loaf, pork, beef",Sausages and Luncheon Meats,232.0,14.92,16.64,4.76,0.0,0,0,0,0,6.07,7.68,1.89,0,38.0,0.0,0,0.0,0.0,1.68,1.68,0.0,0.437,0.582,1.146,1.193,0.377,0.162,0.537,0.458,0.656,0.143,0.642,0.888,0.89,1.318,2.253,0.972,0.859,0.656,0.374,0.242,2.306,0.68,0.3,1.5,2.0,0,0,0.0,0.0,1.2,0,0,47.0,0.07,1.02,15.0,0.028,125.0,267.0,35.7,1164.0,2.18
167521,"Pie Crust, Cookie-type, Chocolate, Ready Crust",Baked Products,484.0,6.08,22.42,64.48,2.7,0,0,34.67,26.31,4.725,14.482,2.035,0.0,0.0,0.0,0,0.0,0.0,1.972,1.972,0.0,0.112,0.225,0.382,0.245,0.073,0.108,0.277,0.164,0.205,0.08,0.316,0.29,0.238,0.454,1.318,0.243,0.419,0.26,0.336,0.265,3.073,0.168,0.043,0.0,72.0,0,16.4,0.0,0.0,0.0,1.79,18.2,32.0,0.77,4.3,40.0,1.833,120.0,187.0,2.5,503.0,2.1
167520,"Pie Crust, Cookie-type, Graham Cracker, Ready Crust",Baked Products,501.0,5.1,24.83,64.3,1.9,0,0,35.87,18.13,4.999,16.928,1.671,0,0.0,0.0,0,0.0,0.0,1.611,1.611,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0.213,3.22,0.178,0.076,0.0,65.0,0,17.7,0.0,0.0,0.0,1.85,21.8,29.0,0.223,2.6,23.0,1.287,117.0,113.0,2.6,471.0,1.25
172811,"Pie crust, cookie-type, prepared from recipe, graham cracker, chilled",Baked Products,484.0,4.1,24.4,63.9,1.5,0,0,0,37.57,5.092,11.142,6.769,0,0.0,0.0,0,0.0,0.0,6.475,6.475,0.0,0.092,0.149,0.287,0.107,0.072,0.086,0.203,0.127,0.117,0.054,0.174,0.171,0.135,0.189,1.335,0.148,0.46,0.202,0.102,0.172,2.091,0.216,0.035,0.02,34.0,0,15.4,191.0,0.0,0,2.28,24.2,20.0,0.122,2.12,18.0,0.453,64.0,86.0,5.9,560.0,0.46
172813,"Pie crust, cookie-type, prepared from recipe, vanilla wafer, chilled",Baked Products,531.0,3.7,36.2,50.2,0.1,0,0,0,7.33,7.434,15.647,10.682,0,39.0,0.0,0,0.0,0.0,10.175,10.175,0.0,0.079,0.161,0.274,0.178,0.078,0.077,0.178,0.122,0.127,0.05,0.184,0.16,0.137,0.222,0.963,0.119,0.328,0.213,0.189,0.229,2.113,0.305,0.052,0.09,49.0,0,22.7,269.0,0.1,0.5,3.06,34.0,42.0,0.068,1.63,10.0,0.178,78.0,79.0,7.7,515.0,0.24
167931,"Pie crust, deep dish, frozen, baked, made with enriched flour",Baked Products,521.0,6.1,31.84,52.47,2.3,0,0,45.67,0,8.862,16.459,3.918,0,0,0.13,130.0,0,0,3.788,3.714,0.012,0.106,0.223,0.422,0.112,0.093,0.129,0.276,0.123,0.129,0.057,0.28,0.226,0.194,0.299,2.062,0.23,0.799,0.305,0.263,0.13,2.867,0.403,0.04,0.0,94.0,0,0,0,0,0,1.39,16.7,23.0,0.089,2.47,17.0,0.533,77.0,103.0,5.0,393.0,0.52
167523,"Pie crust, deep dish, frozen, unbaked, made with enriched flour",Baked Products,468.0,5.52,28.74,46.79,1.4,0,0,41.7,0,8.129,14.489,3.53,0,0,0.115,115.0,0,0,3.416,3.349,0.011,0.096,0.197,0.383,0.144,0.083,0.111,0.246,0.103,0.112,0.053,0.246,0.196,0.17,0.263,1.839,0.206,0.71,0.272,0.227,0.143,2.5,0.36,0.047,0.0,77.0,0,0,0,0,0,1.24,15.0,20.0,0.079,2.26,15.0,0.476,68.0,91.0,4.5,353.0,0.46
167930,"Pie crust, refrigerated, regular, baked",Baked Products,506.0,3.41,28.69,58.52,1.4,0,0,51.85,0,11.087,11.815,3.756,0,0,0.148,148.0,0,0,3.609,3.423,0.047,0.06,0.12,0.22,0.07,0.05,0.066,0.145,0.07,0.066,0.035,0.145,0.11,0.099,0.163,1.094,0.126,0.44,0.166,0.14,0.037,1.285,0.295,0.02,0.0,32.0,0,0,0,0,0,0.05,0.4,12.0,0.051,1.15,9.0,0.209,52.0,83.0,4.5,472.0,0.22
167932,"Pie crust, refrigerated, regular, unbaked",Baked Products,445.0,2.97,25.46,51.11,1.8,0,0,44.9,0,9.596,10.206,3.292,0,0,0.131,131.0,0,0,3.161,2.998,0.041,0.05,0.1,0.185,0.077,0.039,0.041,0.12,0.05,0.05,0.025,0.125,0.089,0.085,0.137,0.921,0.106,0.378,0.131,0.067,0.052,1.145,0.31,0.02,0.0,25.0,0,0,0,0,0,0.05,0.0,10.0,0.045,1.02,8.0,0.181,45.0,73.0,4.0,409.0,0.2
175022,"Pie crust, standard-type, dry mix",Baked Products,518.0,6.9,31.4,52.1,0,0,0,0,0,7.974,17.887,3.968,0,0.0,0.0,0,0.0,0.0,3.768,3.768,0.0,0.146,0.255,0.476,0.133,0.121,0.155,0.339,0.188,0.184,0.08,0.289,0.239,0.21,0.278,2.412,0.236,0.809,0.333,0.392,0.213,2.727,0.268,0.064,0.0,104.0,0,0,0.0,0.0,0,0,0,61.0,0.075,2.22,15.0,0.315,86.0,64.0,22.9,753.0,0.4
175023,"Pie crust, standard-type, dry mix, prepared, baked",Baked Products,501.0,6.7,30.4,50.4,1.8,0,0,0,0,7.711,17.289,3.847,0,0.0,0,0,0,0,3.654,3.654,0,0.141,0.247,0.46,0.129,0.117,0.15,0.328,0.182,0.178,0.077,0.279,0.231,0.203,0.269,2.333,0.228,0.783,0.322,0.303,0.186,2.373,0.168,0.056,0.0,70.0,0,0,0.0,0.0,0,0,0,60.0,0.074,2.15,15.0,0.305,84.0,62.0,22.1,729.0,0.39
175024,"Pie crust, standard-type, frozen, ready-to-bake, enriched",Baked Products,457.0,6.16,26.07,48.62,2.5,0,0,44.1,3.72,8.159,12.167,3.176,0,0.0,0.122,122.0,0.0,0.0,3.053,2.957,0.018,0.1,0.216,0.407,0.167,0.091,0.112,0.255,0.116,0.115,0.055,0.266,0.211,0.187,0.265,1.9,0.216,0.79,0.279,0.275,0.17,2.7,0.405,0.05,0.0,70.0,0,11.8,0.0,0.0,0.0,0.46,5.4,19.0,0.075,2.6,15.0,0.442,72.0,97.0,5.7,409.0,0.45
175025,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked",Baked Products,508.0,6.5,28.59,56.24,3.3,0,0,48.3,4.23,9.277,13.562,3.568,0,0.0,0.138,138.0,0.0,0.0,3.43,3.321,0.02,0.114,0.23,0.46,0.141,0.105,0.134,0.294,0.145,0.129,0.065,0.29,0.235,0.2,0.304,2.158,0.244,0.798,0.329,0.3,0.155,3.45,0.455,0.045,0.0,68.0,0,13.4,0.0,0.0,0.0,0.54,7.8,21.0,0.097,2.8,17.0,0,82.0,114.0,6.8,467.0,0.51
175065,"Pie crust, standard-type, frozen, ready-to-bake, unenriched",Baked Products,457.0,3.9,29.2,44.1,0.9,0,0,0,0,4.357,12.414,11.0,0,0.0,0,0,0,0,10.212,10.212,0,0.079,0.15,0.267,0.14,0.065,0.085,0.182,0.111,0.112,0.056,0.172,0.148,0.119,0.169,1.266,0.131,0.427,0.205,0.05,0.01,0.55,0.231,0.071,0.03,10.0,0,0,0.0,0.0,0,0,0,18.0,0.068,0.38,16.0,0.547,53.0,98.0,0,576.0,0.3
175026,"Pie crust, standard-type, prepared from recipe, baked",Baked Products,527.0,6.4,34.6,47.5,1.7,0,0,0,0.17,8.622,15.169,9.122,0,0.0,0.0,0,0.0,0.0,8.565,8.565,0.0,0.143,0.222,0.442,0.142,0.114,0.136,0.324,0.194,0.175,0.079,0.258,0.259,0.206,0.271,2.165,0.231,0.745,0.321,0.391,0.277,3.307,0.177,0.025,0.0,67.0,0,6.2,0.0,0.0,0,0.31,14.8,10.0,0.091,2.89,14.0,0.43,67.0,67.0,21.1,542.0,0.44
172814,"Pie crust, standard-type, prepared from recipe, unbaked",Baked Products,469.0,5.7,30.8,42.3,3.4,0,0,0,0.15,7.674,13.5,8.119,0,0.0,0.0,0,0.0,0.0,7.623,7.623,0.0,0.127,0.198,0.393,0.126,0.101,0.121,0.288,0.173,0.156,0.07,0.23,0.231,0.184,0.241,1.927,0.206,0.663,0.286,0.348,0.246,2.943,0.158,0.022,0.0,71.0,0,5.8,0.0,0.0,0.0,0.28,13.2,9.0,0.081,2.57,12.0,0.383,60.0,59.0,18.8,482.0,0.39
